a,b,c,seed,model,metric,value
0.3,0.1,0.5,5585,eta0_bench,ACC,0.7143196955280685
0.3,0.1,0.5,5585,eta1,AUC,0.9161706817417571
0.3,0.1,0.5,5585,eta1,F,0.9472775772791465
0.3,0.1,0.5,5585,eta1,ACC,0.9042735042735043
0.3,0.1,0.5,5585,eta1_bench,AUC,0.645426516309061
0.3,0.1,0.5,5585,eta1_bench,F,0.6977876574573938
0.3,0.1,0.5,5585,eta1_bench,ACC,0.5933048433048433
0.3,0.1,0.5,5585,eta,AUC,0.7032630008952312
0.3,0.1,0.5,5585,eta,F,0.7898018396197296
0.3,0.1,0.5,5585,eta,ACC,0.696632216678546
0.3,0.1,0.5,5585,eta_bench,AUC,0.5675471583089483
0.3,0.1,0.5,5585,eta_bench,F,0.09898182755509731
0.3,0.1,0.5,5585,eta_bench,ACC,0.3771382751247327
0.3,0.1,0.5,6876,eta0,AUC,0.4772351924454157
0.3,0.1,0.5,6876,eta0,F,0.08560885608856089
0.3,0.1,0.5,6876,eta0,ACC,0.7052806850618458
0.3,0.1,0.5,6876,eta0_bench,AUC,0.4772351924454157
0.3,0.1,0.5,6876,eta0_bench,F,0.05168363351605325
0.3,0.1,0.5,6876,eta0_bench,ACC,0.711941008563273
0.3,0.1,0.5,6876,eta1,AUC,0.9231003365642717
0.3,0.1,0.5,6876,eta1,F,0.9482015516025389
0.3,0.1,0.5,6876,eta1,ACC,0.9058404558404558
0.3,0.1,0.5,6876,eta1_bench,AUC,0.6430683909809034
0.3,0.1,0.5,6876,eta1_bench,F,0.701583949313622
0.3,0.1,0.5,6876,eta1_bench,ACC,0.5974358974358974
0.3,0.1,0.5,6876,eta,AUC,0.7114782644762452
0.3,0.1,0.5,6876,eta,F,0.7898446759403654
0.3,0.1,0.5,6876,eta,ACC,0.699839629365645
0.3,0.1,0.5,6876,eta_bench,AUC,0.5845927393852746
0.3,0.1,0.5,6876,eta_bench,F,0.09883870967741935
0.3,0.1,0.5,6876,eta_bench,ACC,0.37776193870277974
0.3,0.1,0.5,7402,eta0,AUC,0.47599310006059825
